Description,total_revenue,revenue_pct,cum_revenue_pct,total_transactions,days_since_last_sale,is_churned,segment,enhanced_segment
set 5 mini chocolate fridge magnets,82.44,0.000402612577669436,99.87577630659398,3,662.0,1.0,Churned,Churned
pink/yellow patch cushion cover,82.34,0.00040212420724528583,99.87617843080122,5,78.0,1.0,Churned,Churned
amethyst drop earrings w long beads,81.92999999999999,0.0004001218885062699,99.87657855268972,24,3.0,0.0,Weak,Weak
"feltcraft hairband s/2, pink/purple",81.6,0.0003985102661065742,99.87697706295583,8,0.0,0.0,Weak,Weak
wooden tree christmas scandispot,81.6,0.0003985102661065742,99.87737557322194,3,,,Weak,Weak
white christmas flock droplet,81.56,0.0003983149179369141,99.87777388813987,8,361.0,1.0,Churned,Churned
set/6 black rose t-light candles,81.12,0.00039616608807065324,99.87817005422794,15,583.0,1.0,Churned,Churned
vintage rose bead bracelet blue,80.75,0.00039435911750129737,99.87856441334544,9,679.0,1.0,Churned,Churned
magic slate dolly girl,80.64,0.0003938219100347322,99.87895823525548,4,,,Weak,Weak
magic slate circus parade,80.64,0.0003938219100347322,99.87935205716552,4,,,Weak,Weak
wrap sweets light pink small bowl,80.62,0.0003937242359499021,99.87974578140147,10,606.0,1.0,Churned,Churned
origami opium scent incense+flower,80.60000000000001,0.00039362656186507216,99.88013940796333,1,723.0,1.0,Churned,Churned
party pizza dish green retrospot,80.50999999999999,0.0003931870284833368,99.8805325949918,19,,,Weak,Weak
ooh la la dogs collar,80.31,0.0003922102876350365,99.88092480527943,5,314.0,1.0,Churned,Churned
set 36 colour pencils doiley,80.0,0.0003906963393201708,99.88131550161876,3,0.0,0.0,Weak,Weak
blue flock cushion cover,80.0,0.0003906963393201708,99.88170619795808,7,184.0,1.0,Churned,Churned
colourful flower fruit bowl,80.0,0.0003906963393201708,99.8820968942974,16,67.0,1.0,Churned,Churned
diamante hair grip pack/2 lt rose,79.87,0.00039006145776877555,99.88248695575517,27,0.0,0.0,Weak,Weak
gold diamante star brooch,79.6,0.00038874285762356995,99.88287569861279,12,1.0,0.0,Weak,Weak
aqua bertie glass bead bag charm,79.57,0.00038859634649632485,99.88326429495929,17,6.0,0.0,Weak,Weak
rio pink stripe hammock,79.5,0.0003882544871994198,99.8836525494465,5,494.0,1.0,Churned,Churned
crochet bear red/blue  keyring,79.2,0.0003867893759269691,99.88403933882242,13,153.0,1.0,Churned,Churned
strawberry cake teapot,79.2,0.0003867893759269691,99.88442612819834,4,,,Weak,Weak
glass and painted beads bracelet ol,79.19,0.00038674053888455406,99.88481286873723,13,0.0,0.0,Weak,Weak
white vintage crystal earrings,79.14,0.00038649635367247895,99.8851993650909,12,21.0,0.0,Weak,Weak
fire polished glass bracelet montan,78.99,0.00038576379803625363,99.88558512888893,11,134.0,1.0,Churned,Churned
black vintage  crystal earrings,78.75,0.0003845917090182931,99.88596972059796,12,58.0,0.0,Weak,At Risk
party pizza dish pink white spot,78.72999999999999,0.00038449403493346306,99.88635421463289,19,,,Weak,Weak
pink star christmas decoration,78.11999999999999,0.00038151497534614674,99.88673572960823,15,391.0,1.0,Churned,Churned
set of 3 rabbit carrots easter,77.96,0.00038073358266750644,99.8871164631909,20,608.0,1.0,Churned,Churned
"letter ""h"" bling key ring",77.71,0.00037951265660713084,99.88749597584751,53,1.0,0.0,Weak,Weak
classic crome bicycle bell,77.4,0.0003779987082922653,99.8878739745558,2,,,Weak,Weak
distressed candle stick white,77.35,0.0003777545230801901,99.88825172907889,3,719.0,1.0,Churned,Churned
diamante necklace,77.0,0.0003760452265956644,99.88862777430549,6,108.0,1.0,Churned,Churned
dad's cab electronic meter,76.95,0.0003758010413835893,99.88900357534688,9,366.0,1.0,Churned,Churned
"greeting card, two sisters.",76.67999999999999,0.00037448244123838365,99.88937805778812,53,126.0,1.0,Churned,Churned
white glass tv triple frame,76.6,0.0003740917448990635,99.88975214953302,9,574.0,1.0,Churned,Churned
necklace+bracelet set pink daisy,76.5,0.00037360337447491334,99.8901257529075,12,288.0,1.0,Churned,Churned
"letter ""n"" bling key ring",76.39999999999999,0.00037311500405076307,99.89049886791155,43,0.0,0.0,Weak,Weak
filigree diamante chain,76.23,0.00037228477432970774,99.89087115268588,4,101.0,1.0,Churned,Churned
"acrylic jewel snowflake, pink",75.88,0.000370575477845182,99.89124172816372,7,74.0,1.0,Churned,Churned
classic diamante necklace jet,75.88,0.000370575477845182,99.89161230364157,7,36.0,0.0,Weak,At Risk
set of 36 spaceboy paper doilies,75.42,0.00036832897389409104,99.89198063261546,8,,,Weak,Weak
blue check bag w handle 34x20cm,75.16000000000001,0.0003670592107913005,99.89234769182625,10,204.0,1.0,Churned,Churned
vintage engraved heart,75.0,0.0003662778181126601,99.89271396964436,4,,,Weak,Weak
"ass retrospoof mugs,sports",75.0,0.0003662778181126601,99.89308024746248,6,717.0,1.0,Churned,Churned
wrap boudoir,75.0,0.0003662778181126601,99.8934465252806,9,654.0,1.0,Churned,Churned
enchanted garden wrought iron table,74.75,0.0003650568920522846,99.89381158217265,4,550.0,1.0,Churned,Churned
paper lantern 9 point holly star 23,74.7,0.00036481270684020947,99.89417639487948,5,,,Weak,Weak
aluminium heart,74.7,0.00036481270684020947,99.89454120758631,6,,,Weak,Weak
vintage pink tinsel reel,74.6,0.0003643243364160592,99.89490553192273,10,720.0,1.0,Churned,Churned
midnight blue drop crystal necklace,74.38,0.0003632499214829288,99.89526878184421,7,59.0,0.0,Weak,At Risk
l blue c/cover w pink/yellow flower,74.31,0.00036290806218602364,99.8956316899064,4,78.0,1.0,Churned,Churned
crochet rose des clothes hanger,73.75,0.0003601731878107824,99.89599186309421,7,276.0,1.0,Churned,Churned
fan black frame,73.66,0.00035973365442904724,99.89635159674864,26,3.0,0.0,Weak,Weak
green stone/crystal earrings,73.62,0.00035953830625938717,99.8967111350549,24,0.0,0.0,Weak,Weak
6 rabbit chain easter,72.42,0.00035367786116958464,99.89706481291607,19,626.0,1.0,Churned,Churned
"letter ""b"" bling key ring",72.33,0.0003532383277878494,99.89741805124386,40,3.0,0.0,Weak,Weak
black glass tv double p/frame 15x10,72.25,0.00035284763144852925,99.89777089887531,5,641.0,1.0,Churned,Churned
glass bead hoop earrings amethyst,72.18,0.00035250577215162413,99.89812340464746,16,0.0,0.0,Weak,Weak
pink easter hens+flower,72.06,0.00035191972764264385,99.89847532437511,16,141.0,1.0,Churned,Churned
bili nut and wood necklace,71.9,0.00035113833496400355,99.89882646271008,9,14.0,0.0,Weak,Weak
glass and beads bracelet ivory,71.46000000000001,0.00034898950509774256,99.89917545221518,9,97.0,1.0,Churned,Churned
cerise+gold christmas stocking dec,71.44,0.0003488918310129125,99.89952434404618,17,416.0,1.0,Churned,Churned
s/3 pot pouri cushions blue colours,71.4,0.0003486964828432525,99.89987304052903,6,183.0,1.0,Churned,Churned
fire polished glass neckl bronze,71.4,0.0003486964828432525,99.90022173701188,8,358.0,1.0,Churned,Churned
fairy cakes  wall thermometer,71.39999999999999,0.00034869648284325237,99.90057043349472,10,577.0,1.0,Churned,Churned
new england mug w gift box,71.39999999999999,0.00034869648284325237,99.90091912997757,14,368.0,1.0,Churned,Churned
set of 36 vintage christmas doilies,71.27,0.00034806160129185717,99.90126719157885,8,,,Weak,Weak
pink flock suede cushion cover,71.25,0.0003479639272070271,99.90161515550606,6,168.0,1.0,Churned,Churned
tiny crystal bracelet green,71.17,0.00034757323086770695,99.90196272873693,10,2.0,0.0,Weak,Weak
decrotivevintage coffee grinder box,71.08,0.00034713369748597177,99.90230986243442,6,,,Weak,Weak
amber fine bead necklace w tassel,71.0,0.00034674300114665156,99.90265660543557,9,1.0,0.0,Weak,Weak
white allium  artificial flower,70.98,0.00034664532706182155,99.90300325076262,11,120.0,1.0,Churned,Churned
hearts pencil/rubber+5 mini pencils,70.98,0.00034664532706182155,99.90334989608968,10,564.0,1.0,Churned,Churned
pink butterfly c/cover,70.82,0.00034586393438318114,99.90369576002406,6,162.0,1.0,Churned,Churned
yellow/blue retro radio,70.80000000000001,0.0003457662602983512,99.90404152628436,12,2.0,0.0,Weak,Weak
green drop earrings w bead cluster,70.6,0.0003447895194500507,99.9043863158038,15,1.0,0.0,Weak,Weak
porcelain hanging bell large,70.5,0.00034430114902590054,99.90473061695283,10,375.0,1.0,Churned,Churned
white enamel flower hair tie,70.49,0.00034425231198348546,99.90507486926482,16,0.0,0.0,Weak,Weak
cracked glaze necklace ivory,70.16,0.00034264068958378977,99.9054175099544,6,30.0,0.0,Weak,Weak
set of 36 dolly girl paper doilies,69.66,0.0003401988374630387,99.90575770879187,15,,,Weak,Weak
pink/amethyst/gold necklace,69.62,0.00034000348929337867,99.90609771228117,5,190.0,1.0,Churned,Churned
dotcomgiftshop gift voucher £80.00,69.56,0.0003397104670388885,99.90643742274821,1,724.0,1.0,Churned,Churned
cream c/cover w yellow/green flower,69.5,0.0003394174447843984,99.90677684019299,3,438.0,1.0,Churned,Churned
round purple clock with sucker,69.35,0.00033868488914817307,99.90711552508213,24,,,Weak,Weak
happy anniversary candle letters,69.18,0.00033785465942711774,99.90745337974155,14,379.0,1.0,Churned,Churned
blue felt hanging heart w flower,69.1,0.0003374639630877975,99.90779084370465,16,51.0,0.0,Weak,At Risk
diamante hair grip pack/2 montana,68.17999999999999,0.00033297095518561553,99.90812381465983,23,0.0,0.0,Weak,Weak
metal base for candles,68.1,0.0003325802588462954,99.90845639491867,12,196.0,1.0,Churned,Churned
assorted colour suction cup hook,68.02,0.0003321895625069752,99.90878858448119,31,4.0,0.0,Weak,Weak
silver monte carlo handbag,68.0,0.00033209188842214517,99.90912067636961,3,567.0,1.0,Churned,Churned
haynes camper shoulder bag,67.94,0.000331798866167655,99.90945247523578,4,225.0,1.0,Churned,Churned
pink sweetie necklace,67.9,0.00033160351799799495,99.90978407875377,7,101.0,1.0,Churned,Churned
glass bead hoop necklace montana,67.82,0.00033121282165867475,99.91011529157544,7,252.0,1.0,Churned,Churned
glass bead hoop necklace green,67.82,0.00033121282165867475,99.9104465043971,6,30.0,0.0,Weak,Weak
tree of noah festive scented candle,67.8,0.00033111514757384474,99.91077761954467,11,717.0,1.0,Churned,Churned
flower burst silver ring green,67.77,0.0003309686364465997,99.91110858818112,11,477.0,1.0,Churned,Churned
pink paisley photo album,67.71000000000001,0.0003306756141921096,99.91143926379532,4,476.0,1.0,Churned,Churned
pink/white glass demi choker,67.64,0.0003303337548952044,99.9117695975502,5,360.0,1.0,Churned,Churned
new baroque b'fly necklace crystal,67.61,0.00033018724376795934,99.91209978479397,6,8.0,0.0,Weak,Weak
blue table run flower,67.5,0.0003296500363013941,99.91242943483027,14,8.0,0.0,Weak,Weak
scotts roses tile coaster,67.5,0.0003296500363013941,99.91275908486658,10,599.0,1.0,Churned,Churned
english rose set/3 garden tools,67.25,0.00032842911024101855,99.91308751397682,4,722.0,1.0,Churned,Churned
"letter ""p"" bling key ring",66.59,0.0003252058654416272,99.91341271984226,33,0.0,0.0,Weak,Weak
"acrylic hanging jewel,pink",66.55,0.00032501051727196705,99.91373773035953,7,25.0,0.0,Weak,Weak
tiny crystal bracelet red,66.31,0.0003238384282540066,99.91406156878779,12,318.0,1.0,Churned,Churned
tiny crystal bracelet blue,66.08,0.00032271517627846107,99.91438428396407,13,2.0,0.0,Weak,Weak
occasions gift card assortment,66.0,0.0003223244799391409,99.914706608444,1,728.0,1.0,Churned,Churned
large fibre optic christmas tree,65.76,0.0003211523909211804,99.91502776083493,11,716.0,1.0,Churned,Churned
purple fine bead necklace w tassel,65.31,0.00031895472401250445,99.91534671555894,9,3.0,0.0,Weak,Weak
large zinc/glass candleholder,65.23,0.0003185640276731843,99.91566527958662,9,0.0,0.0,Weak,Weak
english rose photo frame,65.10000000000001,0.00031792914612178904,99.91598320873274,7,610.0,1.0,Churned,Churned
light decoration battery operated,65.10000000000001,0.00031792914612178904,99.91630113787886,5,37.0,0.0,Weak,At Risk
ivory pendant triple shell necklace,64.94,0.00031714775344314863,99.91661828563231,9,0.0,0.0,Weak,Weak
biscuit tin vintage leaf,64.56,0.00031529194583137783,99.91693357757813,3,,,Weak,Weak
white with metal bag charm,64.35,0.00031426636794066237,99.91724784394607,7,154.0,1.0,Churned,Churned
crochet dog keyring,64.35,0.00031426636794066237,99.91756211031401,8,63.0,1.0,Churned,Churned
black diamond cluster necklace,64.09,0.00031299660483787185,99.91787510691884,6,10.0,0.0,Weak,Weak
multicolour glass plate,63.800000000000004,0.00031158033060783624,99.91818668724945,16,429.0,1.0,Churned,Churned
16 pc cutlery set pantry design,63.8,0.0003115803306078362,99.91849826758005,1,,,Weak,Weak
s/6 paper boxes blossom images,63.75,0.0003113361453957611,99.91880960372545,10,400.0,1.0,Churned,Churned
blue tiled set of 3 drawers,63.75,0.0003113361453957611,99.91912093987085,1,693.0,1.0,Churned,Churned
s/6 paper boxes romantic images,63.75,0.0003113361453957611,99.91943227601625,10,482.0,1.0,Churned,Churned
"cat food container , vintage",63.5,0.0003101152193353856,99.91974239123559,3,,,Weak,Weak
vintage keepsake box beauty girl,63.5,0.0003101152193353856,99.92005250645492,4,679.0,1.0,Churned,Churned
large mint diamante hairslide,63.46,0.00030991987116572547,99.9203624263261,22,15.0,0.0,Weak,Weak
purple/blue ceramic candle holder,63.28,0.0003090408044022551,99.92067146713049,13,143.0,1.0,Churned,Churned
"wrap , summer rose design",63.0,0.0003076733672146345,99.9209791404977,6,59.0,0.0,Weak,At Risk
ivory sculpted rnd candle,62.89999999999999,0.00030718499679048425,99.92128632549449,13,25.0,0.0,Weak,Weak
blue knitted kid's rucksack,62.35,0.0003044989594576581,99.92159082445394,5,594.0,1.0,Churned,Churned
black feather christmas decoration,62.3,0.00030425477424558296,99.9218950792282,17,85.0,1.0,Churned,Churned
fuschia voile pointy shoe dec,62.01,0.00030283850001554735,99.92219791772821,16,98.0,1.0,Churned,Churned
pink/yellow rabbit sat easter,61.92,0.0003023989666338122,99.92250031669485,29,,,Weak,Weak
blue stones on wire for candle,61.78,0.0003017152480400019,99.9228020319429,34,35.0,0.0,Weak,At Risk
red spotty passport cover,61.76,0.00030161757395517186,99.92310364951685,14,673.0,1.0,Churned,Churned
flowers handbag blue and orange,61.25,0.00029912688479200576,99.92340277640164,3,,,Weak,Weak
geranium folkart heart decoration,61.25,0.00029912688479200576,99.92370190328644,13,627.0,1.0,Churned,Churned
wooden star christmas scandispot,61.2,0.00029888269957993065,99.92400078598602,2,,,Weak,Weak
"wall art ,puddings",61.2,0.00029888269957993065,99.9242996686856,2,,,Weak,Weak
feltcraft hairbands pink + white,61.199999999999996,0.00029888269957993065,99.92459855138519,6,0.0,0.0,Weak,Weak
"letter ""i"" bling key ring",61.0,0.0002979059587316302,99.92489645734392,27,0.0,0.0,Weak,Weak
magic slate dinosaur,60.480000000000004,0.00029536643252604913,99.92519182377644,3,,,Weak,Weak
red peony des c/cover,60.45,0.00029521992139880404,99.92548704369784,6,31.0,0.0,Weak,At Risk
birthday banner tape,60.0,0.0002930222544901281,99.92578006595234,3,,,Weak,Weak
pink square compact mirror,60.0,0.0002930222544901281,99.92607308820683,12,373.0,1.0,Churned,Churned
tin can biscuits design,60.0,0.0002930222544901281,99.92636611046133,4,,,Weak,Weak
set 10 cards dressing up 17077,59.760000000000005,0.0002918501654721676,99.9266579606268,10,13.0,0.0,Weak,Weak
laser cut multi strand necklace,59.75,0.00029180132842975253,99.92694976195523,4,226.0,1.0,Churned,Churned
daisy ring,59.65,0.00029131295800560237,99.92724107491324,27,637.0,1.0,Churned,Churned
dotcomgiftshop gift voucher £70.00,59.57,0.00029092226166628217,99.92753199717491,1,543.0,1.0,Churned,Churned
blue butterfly on spring,59.5,0.00029058040236937705,99.92782257757727,8,491.0,1.0,Churned,Churned
pink crochet cat with scarf,59.5,0.00029058040236937705,99.92811315797964,11,622.0,1.0,Churned,Churned
i love london wall art,59.400000000000006,0.00029009203194522683,99.92840325001158,2,0.0,0.0,Weak,Weak
round food container s/5 retrospot,59.400000000000006,0.00029009203194522683,99.92869334204353,3,,,Weak,Weak
rustic strawberry jampot small,59.400000000000006,0.00029009203194522683,99.92898343407548,3,11.0,0.0,Weak,Weak
childrens circus parade mug,59.400000000000006,0.00029009203194522683,99.92927352610742,3,1.0,0.0,Weak,Weak
vintage bead filled pink cushion,59.400000000000006,0.00029009203194522683,99.92956361813937,5,491.0,1.0,Churned,Churned
hand open shape black,59.330000000000005,0.0002897501726483217,99.92985336831202,6,633.0,1.0,Churned,Churned
black crystal drop earrings,59.06,0.0002884315725031161,99.93014179988452,15,8.0,0.0,Weak,Weak
rabbit easter decoration,59.00000000000001,0.00028813855024862597,99.93042993843477,5,226.0,1.0,Churned,Churned
calendar family favorites,59.0,0.00028813855024862597,99.93071807698502,4,0.0,0.0,Weak,Weak
"icon alarm clock,fuschia  pin up",58.65,0.0002864292537641002,99.93100450623878,7,474.0,1.0,Churned,Churned
pink large jeweled photoframe,58.64999999999999,0.00028642925376410017,99.93129093549254,11,550.0,1.0,Churned,Churned
drop earrings w flower & leaf,58.5,0.0002856966981278749,99.93157663219067,20,0.0,0.0,Weak,Weak
green peony des c/cover,58.370000000000005,0.00028506181657647964,99.93186169400724,5,31.0,0.0,Weak,At Risk
hen house w family in barn & nest,58.31,0.0002847687943219895,99.93214646280155,18,184.0,1.0,Churned,Churned
"acrylic jewel angel,blue",58.07,0.000283596705304029,99.93243005950686,3,574.0,1.0,Churned,Churned
white/blue rect ceramic oil burner,58.05,0.00028349903121919893,99.93271355853807,13,62.0,1.0,Churned,Churned
sky blue colour glass gems in bag,57.98,0.00028315717192229376,99.93299671570999,11,584.0,1.0,Churned,Churned
"jewelled decoration,blue",57.0,0.0002783711417656217,99.93327508685175,3,609.0,1.0,Churned,Churned
burg flock gold cup/candle,56.9,0.00027788277134147146,99.9335529696231,8,723.0,1.0,Churned,Churned
purple las vegas bracelet round,56.25,0.0002747083635844951,99.93382767798668,7,93.0,1.0,Churned,Churned
blue flower des purse,56.16,0.0002742688302027599,99.93410194681688,10,190.0,1.0,Churned,Churned
crystal large jewelled photo frame,56.099999999999994,0.00027397580794826973,99.93437592262482,10,598.0,1.0,Churned,Churned
ivory shell heart earrings,55.879999999999995,0.0002729013930151393,99.93464882401784,18,9.0,0.0,Weak,Weak
padded red heart decoration,55.76,0.00027231534850615907,99.93492113936635,22,438.0,1.0,Churned,Churned
black 3 bead drop earrings,55.74,0.000272217674421329,99.93519335704077,13,0.0,0.0,Weak,Weak
classic diamante earrings jet,55.690000000000005,0.0002719734892092539,99.93546533052998,14,0.0,0.0,Weak,Weak
"letter ""t"" bling key ring",55.57,0.00027138744470027367,99.93573671797468,24,3.0,0.0,Weak,Weak
antique mid blue flower earrings,55.120000000000005,0.0002691897777915977,99.93600590775247,10,30.0,0.0,Weak,Weak
welcome metal sign,55.0,0.0002686037332826174,99.93627451148576,8,725.0,1.0,Churned,Churned
silver m.o.p. orbit necklace,54.800000000000004,0.000267626992434317,99.9365421384782,6,,,Weak,Weak
orange/fuschia stones necklace,54.620000000000005,0.00026674792567084663,99.93680888640387,4,234.0,1.0,Churned,Churned
mop pendant shell necklace,54.59,0.0002666014145436016,99.9370754878184,5,46.0,0.0,Weak,At Risk
copper and brass bag charm,54.510000000000005,0.0002662107182042814,99.93734169853661,6,52.0,0.0,Weak,At Risk
silver looking mirror,54.45,0.00026591769594979124,99.93760761623257,8,282.0,1.0,Churned,Churned
porcelain cherub bell large,54.449999999999996,0.0002659176959497912,99.93787353392852,9,374.0,1.0,Churned,Churned
pink crystal guitar phone charm,54.4,0.00026567351073771613,99.93813920743926,9,278.0,1.0,Churned,Churned
green pop art mao cushion cover,54.34,0.000265380488483226,99.93840458792775,22,279.0,1.0,Churned,Churned
party pizza dish blue white spot,54.28,0.0002650874662287359,99.93866967539398,17,,,Weak,Weak
spaceboy mini rucksack,53.95,0.00026347584382904017,99.9389331512378,4,,,Weak,Weak
birdcage decoration magic garden,53.55,0.0002615223621324393,99.93919467359994,3,0.0,0.0,Weak,Weak
set/4 garden rose dinner candle,53.11,0.00025937353226617837,99.9394540471322,15,309.0,1.0,Churned,Churned
yellow + brown bear felt purse kit,52.65,0.0002571270283150874,99.93971117416052,15,581.0,1.0,Churned,Churned
carnation square handy tin,52.5,0.00025639447267886205,99.93996756863321,14,477.0,1.0,Churned,Churned
opulent velvet candle in box,52.2,0.00025492936140641146,99.94022249799461,7,716.0,1.0,Churned,Churned
doorknob ceramic ivory,52.2,0.00025492936140641146,99.94047742735602,1,,,Weak,Weak
reto leaves magnetic shopping list,52.199999999999996,0.0002549293614064114,99.94073235671742,3,,,Weak,Weak
blue col metal folding chair,51.8,0.0002529758797098106,99.94098533259712,5,588.0,1.0,Churned,Churned
geranium square handy tin,51.25,0.0002502898423769844,99.94123562243949,11,413.0,1.0,Churned,Churned
purple dress jewellery stand,51.14,0.00024975263491041916,99.94148537507441,4,140.0,1.0,Churned,Churned
assorted santa christmas decoration,51.13999999999999,0.00024975263491041916,99.94173512770932,7,730.0,1.0,Churned,Churned
set/4 black  baroque flock coaster,51.0,0.0002490689163166089,99.94198419662564,4,408.0,1.0,Churned,Churned
polyester filler pad 60x40cm,51.0,0.0002490689163166089,99.94223326554196,6,217.0,1.0,Churned,Churned
cream sweetheart double shelf,50.85,0.00024833636068038355,99.94248160190264,1,728.0,1.0,Churned,Churned
"bread bin, diner style, red",50.849999999999994,0.0002483363606803835,99.94272993826333,2,,,Weak,Weak
"number tile vintage font, no",50.7,0.0002476038050441583,99.94297754206838,3,4.0,0.0,Weak,Weak
blue felt hanging heart with flower,50.57,0.00024696892349276297,99.94322451099187,30,,,Weak,Weak
white silver necklace shell glass,50.48,0.00024652939011102773,99.94347104038198,5,234.0,1.0,Churned,Churned
strawbery swirl flare candle,50.400000000000006,0.00024613869377170764,99.94371717907575,7,617.0,1.0,Churned,Churned
hen & 2 chicks in basket,50.15,0.0002449177677113321,99.94396209684346,7,628.0,1.0,Churned,Churned
orange pendant triple shell necklac,50.06,0.00024447823432959686,99.9442065750778,5,58.0,0.0,Weak,At Risk
set/2 christmas decoupage candles,50.0,0.0002441852120751067,99.94445076028987,6,15.0,0.0,Weak,Weak
set 10 card kraft reindeer 17084,49.800000000000004,0.00024320847122680635,99.9446939687611,14,1.0,0.0,Weak,Weak
vegetable magnetic  shopping list,49.8,0.0002432084712268063,99.94493717723233,3,,,Weak,Weak
cracked glaze necklace brown,49.58,0.00024213405629367583,99.94517931128863,5,23.0,0.0,Weak,Weak
cordial jug,49.5,0.00024174335995435568,99.94542105464858,2,,,Weak,Weak
fairy cakes gift bag,49.14,0.00023998522642741492,99.945661039875,11,633.0,1.0,Churned,Churned
yellow/pink ceramic candle holder,48.3,0.0002358829148645531,99.94589692278987,13,38.0,0.0,Weak,At Risk
set/16 white shiny & matt baubles,48.3,0.0002358829148645531,99.94613280570474,24,395.0,1.0,Churned,Churned
crystal czech cross phone charm,48.08,0.00023480849993142263,99.94636761420466,15,1.0,0.0,Weak,Weak
carousel childrens apron,47.97,0.00023427129246485738,99.94660188549713,12,,,Weak,Weak
ornate edwardian candle holder,47.7,0.00023295269231965186,99.94683483818945,4,693.0,1.0,Churned,Churned
"wall art , loves' secret",47.6,0.00023246432189550162,99.94706730251134,2,,,Weak,Weak
gothic carriage lantern,47.6,0.00023246432189550162,99.94729976683324,4,616.0,1.0,Churned,Churned
vintage notebook french letter,47.20000000000001,0.0002305108401989008,99.94753027767344,4,675.0,1.0,Churned,Churned
brown vintage victorian earrings,47.120000000000005,0.00023012014385958063,99.94776039781729,6,134.0,1.0,Churned,Churned
"pet mug, goldfish",47.12,0.0002301201438595806,99.94799051796114,28,3.0,0.0,Weak,Weak
hen house w chick in nest,47.04,0.00022972944752026043,99.94822024740867,13,269.0,1.0,Churned,Churned
black glass/shell/pearl necklace,46.93,0.0002291922400536952,99.94844943964873,5,234.0,1.0,Churned,Churned
trellis flower chopsticks set/5,46.8,0.0002285573585022999,99.94867799700722,9,648.0,1.0,Churned,Churned
blue monte carlo handbag,46.8,0.0002285573585022999,99.94890655436572,1,140.0,1.0,Churned,Churned
antique opal white flower earrings,46.7,0.00022806898807814973,99.9491346233538,10,49.0,0.0,Weak,At Risk
antique raspberry flower earrings,46.6,0.00022758061765399947,99.94936220397145,10,38.0,0.0,Weak,At Risk
round blue clock w/sucker,46.56,0.00022738526948433942,99.94958958924093,11,135.0,1.0,Churned,Churned
yellow/pink flower design big mug,46.56,0.00022738526948433942,99.94981697451041,23,18.0,0.0,Weak,Weak
teatime pencil with rubber,46.45,0.00022684806201777417,99.95004382257243,8,599.0,1.0,Churned,Churned
fuschia table run flower,46.25,0.00022587132116947374,99.95026969389359,7,184.0,1.0,Churned,Churned
white wire plant pot holder,46.24,0.00022582248412705873,99.95049551637771,2,0.0,0.0,Weak,Weak
pink leaves and beads phone charm,46.21,0.00022567597299981364,99.95072119235071,10,135.0,1.0,Churned,Churned
lilac votive candle,46.2,0.00022562713595739866,99.95094681948667,11,165.0,1.0,Churned,Churned
padded holly christmas decoration,46.17,0.0002254806248301536,99.95117230011151,21,427.0,1.0,Churned,Churned
paper lantern 5 point studded star,46.0,0.0002246503951090982,99.95139695050662,4,,,Weak,Weak
candy stripe rose quilt,45.95,0.00022440620989702312,99.95162135671652,1,730.0,1.0,Churned,Churned
set of 4 napkin charm cutlery,45.900000000000006,0.00022416202468494801,99.9518455187412,3,,,Weak,Weak
black assorted droplet decoration,45.76,0.00022347830609113767,99.95206899704729,3,380.0,1.0,Churned,Churned
pizza dish slice,45.0,0.00021976669086759605,99.95228876373815,2,,,Weak,Weak
wrap speed demons,45.0,0.00021976669086759605,99.95250853042901,2,717.0,1.0,Churned,Churned
tin can kings choice design,45.0,0.00021976669086759605,99.95272829711988,3,,,Weak,Weak
set/6 christmas icicle t-lights,45.0,0.00021976669086759605,99.95294806381074,10,728.0,1.0,Churned,Churned
set 6 cards sparkly reindeer 17262,44.910000000000004,0.00021932715748586092,99.95316739096822,4,6.0,0.0,Weak,Weak
diamante hair grip pack/2 black dia,44.87,0.00021913180931620077,99.95338652277754,16,3.0,0.0,Weak,Weak
medina stamped metal tray,44.849999999999994,0.00021903413523137073,99.95360555691276,2,737.0,1.0,Churned,Churned
orange/wht/fuschia stones necklace,44.75,0.00021854576480722054,99.95382410267757,3,227.0,1.0,Churned,Churned
amber glass bracelet heart charms,44.550000000000004,0.0002175690239589201,99.95404167170153,4,611.0,1.0,Churned,Churned
s/3 french vanilla squ candle,44.55,0.00021756902395892008,99.95425924072549,12,523.0,1.0,Churned,Churned
midnight blue crystal drop earrings,44.28,0.0002162504238137145,99.95447549114931,15,14.0,0.0,Weak,Weak
"pink roses/gingham patch rabbit 8""",44.25000000000001,0.0002161039126864695,99.954691595062,9,677.0,1.0,Churned,Churned
ivory rose lampshade,44.25,0.0002161039126864695,99.9549076989747,9,513.0,1.0,Churned,Churned
amber bertie glass bead bag charm,44.19,0.00021581089043197933,99.95512350986513,17,196.0,1.0,Churned,Churned
origami lavender incense cones,43.75,0.00021366206056571842,99.95533717192569,2,729.0,1.0,Churned,Churned
"retro pill box key chain,the king",43.65,0.00021317369014156818,99.95555034561583,14,0.0,0.0,Weak,Weak
pink tall porcelain t-light holder,43.349999999999994,0.00021170857886911753,99.95576205419471,12,169.0,1.0,Churned,Churned
freshwater pearl bracelet pink,43.349999999999994,0.00021170857886911753,99.95597376277358,6,379.0,1.0,Churned,Churned
"acrylic bead chain, pink",43.32,0.0002115620677418725,99.95618532484133,1,681.0,1.0,Churned,Churned
cracked glaze earrings red,43.019999999999996,0.00021009695646942181,99.9563954217978,17,1.0,0.0,Weak,Weak
t-light holder silver saucer,42.92,0.00020960858604527163,99.95660503038384,8,3.0,0.0,Weak,Weak
